5,11,0,0,45,8,88,52,592,42,0,7,1,0,1,0,0,0,31,23,327,37,29,2,29,0,7,3,0,0,0,0,1,0,12,8,153,132,26,0,12,3,0,0,0,0,3,11,999,70,0,0,0,0,9,0,0,0,0,0,0,0,0,3,360,48,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,406,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,168,378,40,14,0,0,0,0,0,0,2,12,22,31,6,23,2,0,0,0,0,0,1,11,53,28,45,868,83,3,0,0,0,0,0,2,3,2,0,9,2,17,1,0,0,0,0,0,1,0,0,0,1,2,0,999,72,4,0,0,0,0,0,0,0,0,0,0,0,0,304,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,101,296,326,37,3,0,0,0,0,0,2,7,9,14,9,20,19,4,0,0,0,1,1,2,6,15,26,15,784,999,95,4,0,0,0,0,0,0,0,0,0,3,11,338,24,1,0,0,0,0,0,0,0,0,4,3,59,9,2,0,0,0,0,0,0,0,0,0,1,1,2,623,52,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,18,11,140,47,671,330,304,84,49,3,1,0,2,1,34,15,303,201,999,267,170,22,6,7,1,0,28,6,66,31,284,403,257,263,99,9,6,0,0,0,19,8,92,49,178,133,188,63,22,7,5,1,3,0,6,4,90,40,389,80,87,45,9,2,2,1,1,0,3,2,56,26,90,26,80,195,25,5,4,3,1,0,2,2,48,25,39,8,21,21,5,2,4,1,1,0,2,1,75,14,6,116,23,6,2,1,1,0,1,0,1,0,5,3,2,2,6,3,4,1,1,0,0,0,1,0,14,2,14,4,2,1,1,0,0,0,0,0,0,0,1,64,10,1,7,1,1,0,0,0,0,0,0,0,0,1,0,1,0,123,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,65,207,50,27,0,18,0,0,0,0,0,0,17,61,13,37,0,0,0,0,0,0,0,0,17,35,76,456,313,132,10,0,0,0,0,0,0,0,0,31,18,58,0,0,0,0,0,0,0,0,0,12,0,621,783,637,55,15,0,0,0,0,0,0,0,33,10,10,27,32,11,144,14,0,0,0,0,0,0,0,0,49,999,418,52,64,21,0,0,0,0,0,0,0,10,17,0,0,0,187,38,0,0,0,0,0,0,0,0,0,129,58,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,30,138,15,0,0,0,0,0,0,0,0,0,23,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,4,2,11,17,90,78,58,9,4,7,0,0,0,0,2,1,14,11,29,39,46,21,7,0,0,0,2,0,4,1,14,7,21,17,999,48,8,2,0,0,1,0,3,4,9,15,12,4,84,49,15,1,0,0,0,0,1,0,5,4,2,2,5,24,2,0,0,0,0,2,0,0,2,0,3,0,5,14,1,0,0,0,0,0,0,0,1,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,7,2,20,74,235,75,102,69,10,21,7,0,1,0,4,0,14,9,233,27,610,34,62,3,3,0,6,0,3,5,19,34,9,1,15,0,7,0,8,0,5,1,0,2,9,7,67,12,999,298,22,5,0,2,0,0,0,0,1,1,2,0,105,10,7,2,22,2,0,0,0,0,0,0,0,0,33,4,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,3,1,11,10,434,41,45,21,3,3,127,3,0,0,0,0,4,3,60,633,41,18,138,24,4,0,0,0,0,0,0,0,1,0,14,4,100,17,2,0,0,0,0,0,0,0,5,0,0,2,4,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,0,9,7,243,15,17,5,1,76,20,0,0,0,0,0,3,3,64,491,910,40,57,2,0,0,0,0,0,0,0,0,0,0,10,13,10,45,454,19,2,0,0,0,0,0,1,0,0,1,29,4,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,1,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,28,87,20,49,24,75,8,30,2,0,1,3,15,57,12,77,9,52,12,34,7,7,2,1,13,20,21,127,114,31,4,33,17,23,4,22,5,8,5,47,9,777,108,22,3,66,18,8,5,3,1,8,47,75,136,86,9,12,2,9,3,84,7,7,9,584,306,999,197,19,18,3,0,2,10,5,6,83,158,947,182,409,97,38,8,4,0,4,0,6,2,143,46,47,32,420,136,21,3,0,1,1,6,10,8,76,16,12,37,134,26,3,0,1,0,6,2,5,5,22,5,46,9,214,43,5,0,1,1,2,2,1,2,5,16,5,23,11,2,0,0,0,0,0,0,0,0,0,0,1,5,369,694,103,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6,14,6,6,2,69,5,4,0,0,0,0,5,20,7,89,6,2,2,17,386,150,8,0,1,2,1,6,4,6,0,0,0,0,0,2,0,1,0,37,32,999,170,13,0,0,0,0,0,0,0,0,0,0,1,4,3,2,0,0,0,0,0,0,0,6,0,1,14,38,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,68,6,0,0,0,0,0,0,2,1,1,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10,27,7,63,34,587,149,903,53,33,241,121,4,4,0,4,6,13,17,105,908,188,11,181,18,37,3,6,0,2,0,0,4,18,12,999,46,27,0,0,0,0,0,0,0,5,2,0,0,0,15,13,60,804,43,7,0,0,0,3,0,0,2,6,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,9,37,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,64,116,41,40,4,51,1,0,0,0,0,6,29,82,24,64,8,1,0,1,0,0,0,0,37,28,0,246,112,159,11,1,0,0,0,1,5,9,0,51,18,160,23,16,1,0,0,0,3,0,0,4,40,159,51,223,24,19,6,1,0,0,0,3,0,181,72,287,37,25,0,171,17,0,0,0,0,2,2,4,0,49,44,240,22,1,0,0,0,0,0,0,0,0,0,4,0,552,999,101,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,142,185,48,20,8,6,0,0,0,0,4,26,49,117,77,726,51,0,0,0,0,0,0,13,47,17,26,208,728,179,17,0,0,0,0,0,0,0,0,0,0,3,23,143,11,0,0,0,0,0,0,0,0,0,0,2,0,0,999,79,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,185,384,93,17,0,0,8,4,1,0,3,12,14,18,2,0,0,0,0,0,0,0,3,18,62,29,33,999,139,8,0,0,0,0,1,3,3,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,50,944,944,72,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,60,123,70,24,6,29,2,0,0,9,41,13,30,77,21,78,16,3,5,0,3,0,0,4,20,16,16,80,311,30,2,3,2,0,0,3,5,4,5,34,22,434,126,11,14,2,0,0,3,0,0,6,21,48,6,21,101,42,3,0,0,0,0,0,0,0,0,0,9,172,728,70,5,0,0,0,0,0,0,0,2,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,46,999,102,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,7,3,29,5,72,6,15,1,2,0,1,0,2,0,19,6,86,22,87,15,31,18,1,0,0,0,41,8,65,131,68,62,55,41,11,4,1,0,0,0,68,131,450,75,999,79,20,7,11,2,0,0,3,0,28,6,69,146,115,118,58,8,24,2,1,0,1,0,9,3,423,39,17,2,9,2,1,0,0,0,0,0,0,1,7,351,44,3,10,1,0,0,0,0,0,0,0,0,0,0,0,1,5,76,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,2,0,66,3,2,0,1,999,26,4,0,0,0,0,0,1,12,14,28,1,324,11,1,0,0,0,0,0,0,0,0,0,0,0,18,25,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,279,999,76,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,15,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,6,9,3,24,15,231,896,310,30,38,46,999,44,45,2,1,0,1,1,6,4,6,1,11,4,38,5,3,0,0,0,0,0,1,1,4,1,6,18,108,202,96,14,4,1,0,0,0,0,0,0,2,0,131,15,8,2,0,0,0,0,0,0,0,0,0,0,53,4,3,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,298,30,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,19,39,24,24,0,7,0,0,0,0,0,0,0,0,7,79,7,0,0,0,0,0,0,0,0,7,19,131,71,999,219,7,0,0,0,0,0,0,0,0,0,7,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,23,60,29,154,40,376,24,14,0,2,0,1,5,15,4,43,21,218,163,386,28,4,0,0,2,2,0,65,15,63,143,739,131,331,27,0,0,0,0,1,0,44,7,91,18,999,76,51,3,0,0,0,0,1,0,5,1,12,388,282,144,14,0,0,0,0,0,0,0,6,0,3,0,9,12,0,0,0,0,0,0,0,0,0,0,0,1,35,2,1,0,0,0,0,0,0,0,0,0,0,0,0,272,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,29,67,37,166,436,45,0,0,97,0,0,0,0,19,0,43,21,73,20,31,0,0,0,0,0,0,0,70,20,98,47,0,999,57,0,0,0,0,0,0,0,81,44,261,53,32,0,0,0,0,0,0,0,0,0,19,111,162,254,37,0,0,0,0,0,0,0,0,0,0,0,14,13,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,17,82,63,299,40,356,76,58,6,3,1,0,4,25,10,183,57,387,95,754,47,31,2,0,2,3,0,439,120,763,192,386,114,35,5,1,0,1,0,10,0,858,259,999,206,216,30,12,1,0,0,1,6,51,25,623,342,483,118,205,32,34,5,1,1,50,19,69,19,406,447,305,87,60,9,1,0,5,16,15,6,42,9,921,244,132,66,18,2,0,0,3,2,2,1,15,11,289,267,74,10,1,0,0,0,0,0,0,0,4,10,330,94,28,3,0,0,0,0,0,0,0,0,1,1,99,61,8,0,0,0,0,0,0,0,0,0,0,0,166,25,2,0,0,0,0,0,0,0,0,0,0,0,0,65,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6,35,22,77,0,163,0,13,0,0,0,0,0,0,23,80,15,35,9,50,0,14,0,0,6,0,0,147,33,117,37,0,0,12,0,0,0,12,0,12,0,210,84,21,40,0,0,0,0,0,0,0,0,10,125,12,0,226,16,0,0,0,0,0,0,36,8,0,27,104,33,172,25,0,0,0,0,0,11,0,0,33,0,104,0,395,58,0,0,0,0,0,6,0,12,0,0,58,22,106,41,0,0,0,0,0,0,0,0,0,0,31,11,329,54,0,0,0,0,0,0,0,0,97,10,29,0,66,13,0,0,0,0,0,0,0,0,0,10,0,0,999,140,10,0,0,0,0,0,0,0,0,0,0,0,0,544,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,200,94,20,17,0,89,4,2,0,0,0,7,22,51,36,26,8,0,7,44,0,0,12,6,73,83,352,251,12,0,0,0,0,0,0,2,15,13,7,34,14,32,0,0,0,0,0,0,5,0,0,17,38,269,424,133,13,0,0,0,0,0,0,0,0,86,20,30,13,0,0,0,0,0,0,0,3,27,17,18,5,275,34,23,1,0,0,0,0,0,0,0,0,0,7,31,321,33,0,0,0,0,0,0,0,22,1,0,0,999,40,3,0,0,0,0,0,0,0,0,0,0,0,20,399,49,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,15,57,14,17,1,9,1,5,3,2,1,4,9,28,8,27,13,7,1,3,0,0,3,8,9,13,6,75,17,26,2,1,0,2,12,5,4,6,2,17,5,47,6,4,1,0,0,1,1,6,1,5,8,26,9,99,17,14,4,4,1,1,2,6,5,94,57,9,3,8,2,14,1,1,1,15,4,9,9,9,4,9,5,56,70,8,4,1,2,11,3,27,7,15,2,3,1,3,3,34,5,33,4,12,5,20,3,7,1,0,0,0,0,0,0,1,2,7,11,999,105,322,33,2,0,0,0,0,0,0,0,0,2,5,298,37,100,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,126,316,80,13,15,16,0,1,0,0,2,14,31,70,9,13,11,0,0,0,0,0,0,9,58,53,61,423,316,20,0,0,0,0,0,3,5,8,2,12,2,30,3,0,0,0,0,2,8,2,0,14,88,565,292,34,5,1,0,0,0,0,0,0,0,11,4,0,0,0,0,0,0,0,0,0,0,0,1,4,7,999,738,72,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,18,48,18,122,30,83,48,10,2,40,1,1,4,11,2,34,11,108,33,956,70,6,2,0,1,0,1,42,9,52,25,81,51,108,242,13,1,0,0,1,0,48,13,32,150,63,14,5,1,0,0,0,0,2,1,11,4,14,13,88,18,3,0,0,0,3,0,3,0,28,3,14,2,59,10,1,0,0,0,0,0,0,0,1,12,2,3,70,8,1,0,0,0,0,0,0,0,0,0,0,0,0,38,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
